problem_id,turn_id,local_annotation_sec,global_annotation_sec,correct,uncertain,matched,transcript_index,start_sec,end_sec,student_text,alignment_gap_sec,student_id,condition,problem59_offset_sec,uncertain_label,correct_label,gap_band,text_raw,text_normalized
59,14,378.708,1508.708,True,False,True,28.0,1504.899,1505.71,Yes.,2.998000000000048,pslc41-c2,c2,1130.0,0,1,"(-0.001, 3.0]",Yes.,Yes
59,15,400.258,1530.258,True,False,True,29.0,1526.217,1527.74,They are the same.,2.518000000000029,pslc41-c2,c2,1130.0,0,1,"(-0.001, 3.0]",They are the same.,They are the same
58,1,57.114,57.114,True,True,True,0.0,51.203,52.625,It's the same.,4.488999999999997,pslc42-c3,c3,953.0,1,1,"(3.0, 6.0]",It's the same.,It's the same
58,2,93.747,93.747,True,True,True,1.0,86.117,87.631,Vertically down.,6.116,pslc42-c3,c3,953.0,1,1,"(6.0, 10.0]",Vertically down.,Vertically down
58,3,131.901,131.901,True,True,True,2.0,126.199,127.271,Down.,4.63000000000001,pslc42-c3,c3,953.0,1,1,"(3.0, 6.0]",Down.,Down
58,4,146.355,146.355,True,False,True,3.0,140.621,142.153,Yes. Down.,4.201999999999998,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]",Yes. Down.,Yes Down
58,5,159.592,159.592,True,True,True,4.0,152.152,155.341,Nine point eight meters per second squared??,4.251000000000005,pslc42-c3,c3,953.0,1,1,"(3.0, 6.0]",Nine point eight meters per second squared??,Nine point eight meters per second squared
58,6,180.718,180.718,True,False,True,5.0,172.625,174.698,Uh. Vertically down.,6.019999999999982,pslc42-c3,c3,953.0,0,1,"(6.0, 10.0]",Uh. Vertically down.,Uh Vertically down
58,7,204.026,204.026,True,False,True,6.0,197.579,198.531,Down.,5.4950000000000045,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]",Down.,Down
58,8,226.246,226.246,True,False,True,7.0,219.97,221.442,Vertically down.,4.804000000000002,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]",Vertically down.,Vertically down
58,9,254.235,254.235,True,False,True,8.0,248.41,249.672,Yes. Down.,4.563000000000017,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]",Yes. Down.,Yes Down
58,10,267.024,267.024,True,True,True,9.0,260.629,263.293,Nine point eight meters per second squared??,3.7309999999999945,pslc42-c3,c3,953.0,1,1,"(3.0, 6.0]",Nine point eight meters per second squared??,Nine point eight meters per second squared
58,11,305.693,305.693,True,True,True,10.0,298.665,300.451,Nine point eight meters.,5.241999999999962,pslc42-c3,c3,953.0,1,1,"(3.0, 6.0]",Nine point eight meters.,Nine point eight meters
58,12,331.933,331.933,True,True,True,11.0,323.036,326.13,Nine point eight meters per second??,5.802999999999997,pslc42-c3,c3,953.0,1,1,"(3.0, 6.0]",Nine point eight meters per second??,Nine point eight meters per second
58,13,353.537,353.537,False,True,True,12.0,346.69,349.193,Nine point eight meters per second.,4.343999999999994,pslc42-c3,c3,953.0,1,0,"(3.0, 6.0]",Nine point eight meters per second.,Nine point eight meters per second
58,14,411.736,411.736,True,True,True,13.0,405.038,408.013,Twenty nine point four meters per second??,3.723000000000013,pslc42-c3,c3,953.0,1,1,"(3.0, 6.0]",Twenty nine point four meters per second??,Twenty nine point four meters per second
58,15,428.263,428.263,True,False,True,14.0,420.473,421.855,<nspn> They are the same.,6.407999999999959,pslc42-c3,c3,953.0,0,1,"(6.0, 10.0]",<nspn> They are the same.,They are the same
58,16,462.85,462.85,True,False,True,15.0,457.394,458.226,<nspn> Yes.,4.624000000000024,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]",<nspn> Yes.,Yes
58,17,484.324,484.324,True,False,True,16.0,478.034,479.375,They are the same.,4.949000000000012,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]",They are the same.,They are the same
59,1,76.141,1029.141,True,False,True,18.0,1022.996,1024.132,They are the same.,5.009000000000015,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]",They are the same.,They are the same
59,2,112.071,1065.071,True,False,True,19.0,1056.998,1060.865,"The force of gravity, which is vertically down.",4.205999999999904,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]","The force of gravity, which is vertically down.",The force of gravity which is vertically down
59,3,131.276,1084.276,True,False,True,20.0,1077.484,1078.335,Down.,5.941000000000031,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]",Down.,Down
59,4,144.889,1097.889,True,False,True,21.0,1092.665,1094.227,Yes. Down.,3.6620000000000346,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]",Yes. Down.,Yes Down
59,5,160.135,1113.135,True,False,True,22.0,1106.606,1109.059,Nine point eight meters per second squared.,4.076000000000022,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
59,6,179.132,1132.132,True,False,True,23.0,1125.678,1128.078,"Gravity, which is vertically down.",4.054000000000087,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]","Gravity, which is vertically down.",Gravity which is vertically down
59,7,196.545,1149.545,True,False,True,24.0,1144.394,1145.496,Down.,4.048999999999978,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]",Down.,Down
59,9,242.866,1195.866,False,True,True,26.0,1190.082,1190.833,No.,5.032999999999902,pslc42-c3,c3,953.0,1,0,"(3.0, 6.0]",No.,No
59,10,277.588,1230.588,False,True,True,27.0,1222.949,1223.97,Yes.,6.617999999999938,pslc42-c3,c3,953.0,1,0,"(6.0, 10.0]",Yes.,Yes
59,11,297.105,1250.105,True,True,True,28.0,1243.32,1244.302,Down.,5.803000000000111,pslc42-c3,c3,953.0,1,1,"(3.0, 6.0]",Down.,Down
59,12,322.229,1275.229,True,True,True,29.0,1267.525,1270.509,Nine point eight meters per second squared.,4.720000000000027,pslc42-c3,c3,953.0,1,1,"(3.0, 6.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
59,13,354.846,1307.846,False,True,True,30.0,1299.961,1303.32,Nineteen <nspn> point six meters per second.,4.526000000000067,pslc42-c3,c3,953.0,1,0,"(3.0, 6.0]",Nineteen <nspn> point six meters per second.,Nineteen point six meters per second
59,14,378.907,1331.907,True,False,True,31.0,1324.289,1326.513,Nine point eight meters per second.,5.3940000000000055,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]",Nine point eight meters per second.,Nine point eight meters per second
59,15,396.512,1349.512,True,False,True,32.0,1342.612,1345.616,Nineteen point six meters per second.,3.895999999999958,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]",Nineteen point six meters per second.,Nineteen point six meters per second
59,16,409.429,1362.429,True,False,True,33.0,1357.271,1358.275,They are the same.,4.153999999999996,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]",They are the same.,They are the same
59,17,422.355,1375.355,True,False,True,34.0,1370.204,1370.875,Yes.,4.480000000000018,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]",Yes.,Yes
59,18,441.312,1394.312,True,False,True,35.0,1388.882,1390.314,They are the same.,3.99799999999982,pslc42-c3,c3,953.0,0,1,"(3.0, 6.0]",They are the same.,They are the same
58,1,59.373,59.373,False,True,True,0.0,50.071,55.542,His velocity is that he'd fall slower than the keys.,3.830999999999996,pslc43-c1,c1,1082.0,1,0,"(3.0, 6.0]",His velocity is that he'd fall slower than the keys.,His velocity is that he'd fall slower than the keys
58,2,114.092,114.092,True,True,True,1.0,99.006,109.468,"Um. After he releases the keys, they're falling vertically down and the forces are their weight.",4.623999999999995,pslc43-c1,c1,1082.0,1,1,"(3.0, 6.0]","Um. After he releases the keys, they're falling vertically down and the forces are their weight.",Um After he releases the keys they're falling vertically down and the forces are their weight
58,3,145.207,145.207,True,False,True,2.0,141.35,144.329,Straight down. Vertical down.,0.8779999999999859,pslc43-c1,c1,1082.0,0,1,"(-0.001, 3.0]",Straight down. Vertical down.,Straight down Vertical down
58,4,158.237,158.237,True,False,True,3.0,154.123,155.29500000000002,Yes. Down.,2.941999999999979,pslc43-c1,c1,1082.0,0,1,"(-0.001, 3.0]",Yes. Down.,Yes Down
58,5,169.547,169.547,False,True,True,4.0,164.79,165.68200000000002,I don't know.,3.8649999999999807,pslc43-c1,c1,1082.0,1,0,"(3.0, 6.0]",I don't know.,I don't know
58,6,186.226,186.226,False,True,True,5.0,180.922,185.809,I don't remember from the tutorial. I think it's three something.,0.4170000000000016,pslc43-c1,c1,1082.0,1,0,"(-0.001, 3.0]",I don't remember from the tutorial. I think it's three something.,I don't remember from the tutorial I think it's three something
58,7,205.309,205.309,False,True,True,6.0,200.717,201.899,I don't know.,3.4099999999999966,pslc43-c1,c1,1082.0,1,0,"(3.0, 6.0]",I don't know.,I don't know
58,8,236.735,236.735,False,True,True,7.0,220.116,233.23,"The weight... uh, eh, <I don't know>. That mass affects weight or not. I don't know.",3.505000000000024,pslc43-c1,c1,1082.0,1,0,"(3.0, 6.0]","The weight... uh, eh, <I don't know>. That mass affects weight or not. I don't know.",The weight uh eh That mass affects weight or not I don't know
58,9,288.456,288.456,True,False,True,8.0,277.47,285.909,"Their... their weight. The gravity is affecting them or acting on them, and it's vertically down or straight down.",2.547000000000025,pslc43-c1,c1,1082.0,0,1,"(-0.001, 3.0]","Their... their weight. The gravity is affecting them or acting on them, and it's vertically down or straight down.",Their their weight The gravity is affecting them or acting on them and it's vertically down or straight down
58,10,305.093,305.093,True,False,True,9.0,300.621,301.902,Straight down.,3.191000000000031,pslc43-c1,c1,1082.0,0,1,"(3.0, 6.0]",Straight down.,Straight down
58,11,317.027,317.027,True,False,True,10.0,313.575,314.737,Yes. Straight down.,2.289999999999964,pslc43-c1,c1,1082.0,0,1,"(-0.001, 3.0]",Yes. Straight down.,Yes Straight down
58,12,329.426,329.426,True,True,True,11.0,323.023,323.774,G.,5.651999999999987,pslc43-c1,c1,1082.0,1,1,"(3.0, 6.0]",G.,G
58,13,347.83,347.83,True,True,True,12.0,341.898,343.019,G.,4.810999999999979,pslc43-c1,c1,1082.0,1,1,"(3.0, 6.0]",G.,G
58,14,367.738,367.738,True,True,True,13.0,362.09,365.124,"W equals M times G, I think.",2.613999999999976,pslc43-c1,c1,1082.0,1,1,"(-0.001, 3.0]","W equals M times G, I think.",W equals M times G I think
58,15,435.103,435.103,False,True,True,14.0,422.406,434.414,Um. The change in the object's velocity. I don't know. It's going faster??,0.6890000000000214,pslc43-c1,c1,1082.0,1,0,"(-0.001, 3.0]",Um. The change in the object's velocity. I don't know. It's going faster??,Um The change in the object's velocity I don't know It's going faster
58,16,459.315,459.315,True,True,True,15.0,453.083,455.757,Nine point eight meters per second.,3.5579999999999927,pslc43-c1,c1,1082.0,1,1,"(3.0, 6.0]",Nine point eight meters per second.,Nine point eight meters per second
58,17,494.069,494.069,False,False,True,16.0,487.417,489.475,Nine point eight meters per second.,4.593999999999994,pslc43-c1,c1,1082.0,0,0,"(3.0, 6.0]",Nine point eight meters per second.,Nine point eight meters per second
58,18,552.708,552.708,True,True,True,17.0,524.451,545.023,"Nineteen point six meters per second plus nine point eight meters per second, which is twenty five... twenty six point <X>... twenty six point four meters per second?? Or no. Twenty... twenty eight point four meters per second.",7.684999999999945,pslc43-c1,c1,1082.0,1,1,"(6.0, 10.0]","Nineteen point six meters per second plus nine point eight meters per second, which is twenty five... twenty six point <X>... twenty six point four meters per second?? Or no. Twenty... twenty eight point four meters per second.",Nineteen point six meters per second plus nine point eight meters per second which is twenty five twenty six point twenty six point four meters per second Or no Twenty twenty eight point four meters per second
58,19,575.28,575.28,True,False,True,18.0,570.513,571.575,They're the same.,3.7049999999999272,pslc43-c1,c1,1082.0,0,1,"(3.0, 6.0]",They're the same.,They're the same
58,20,593.501,593.501,False,True,True,19.0,583.577,590.173,"Mmm. No, but maybe it has something to do with weight?? Like, the air around you?? How you displace it??",3.3279999999999745,pslc43-c1,c1,1082.0,1,0,"(3.0, 6.0]","Mmm. No, but maybe it has something to do with weight?? Like, the air around you?? How you displace it??",Mmm No but maybe it has something to do with weight Like the air around you How you displace it
58,21,612.602,612.602,True,True,True,20.0,607.329,608.932,It's the same.,3.669999999999959,pslc43-c1,c1,1082.0,1,1,"(3.0, 6.0]",It's the same.,It's the same
59,1,76.581,1158.581,True,False,True,22.0,1152.748,1157.105,It's the same. He's holding them.,1.4759999999998854,pslc43-c1,c1,1082.0,0,1,"(-0.001, 3.0]",It's the same. He's holding them.,It's the same He's holding them
59,2,112.881,1194.881,True,False,True,23.0,1188.494,1193.591,"Gravity or weight and it's, uh, vertically down or straight down.",1.290000000000191,pslc43-c1,c1,1082.0,0,1,"(-0.001, 3.0]","Gravity or weight and it's, uh, vertically down or straight down.",Gravity or weight and it's uh vertically down or straight down
59,3,129.804,1211.804,True,False,True,24.0,1208.219,1210.422,Vertically down or straight down.,1.3820000000000618,pslc43-c1,c1,1082.0,0,1,"(-0.001, 3.0]",Vertically down or straight down.,Vertically down or straight down
59,4,143.13,1225.13,True,False,True,25.0,1221.429,1222.711,Yes. Straight down.,2.4190000000000964,pslc43-c1,c1,1082.0,0,1,"(-0.001, 3.0]",Yes. Straight down.,Yes Straight down
59,5,157.384,1239.384,True,True,True,26.0,1231.344,1233.337,Is it nine point eight again?,6.0470000000000255,pslc43-c1,c1,1082.0,1,1,"(6.0, 10.0]",Is it nine point eight again?,Is it nine point eight again
59,6,178.148,1260.148,True,True,True,27.0,1250.728,1255.54,"Nine point eight meters per second, I think??",4.607999999999947,pslc43-c1,c1,1082.0,1,1,"(3.0, 6.0]","Nine point eight meters per second, I think??",Nine point eight meters per second I think
59,7,205.24,1287.24,True,True,True,28.0,1275.511,1284.866,Weight equals mass times gravity. It's W equals M times G.,2.374000000000024,pslc43-c1,c1,1082.0,1,1,"(-0.001, 3.0]",Weight equals mass times gravity. It's W equals M times G.,Weight equals mass times gravity It's W equals M times G
59,8,232.587,1314.587,False,True,True,29.0,1301.286,1307.84,That everything falls at the same speed?? I don't know. Can't remember.,6.747000000000071,pslc43-c1,c1,1082.0,1,0,"(6.0, 10.0]",That everything falls at the same speed?? I don't know. Can't remember.,That everything falls at the same speed I don't know Can't remember
59,9,280.172,1362.172,True,False,True,30.0,1356.424,1360.932,"The force is gravity or their weight and it's vertically down, or straight down.",1.240000000000009,pslc43-c1,c1,1082.0,0,1,"(-0.001, 3.0]","The force is gravity or their weight and it's vertically down, or straight down.",The force is gravity or their weight and it's vertically down or straight down
59,10,296.448,1378.448,True,False,True,31.0,1375.209,1376.898,Vertically down. Straight down.,1.5499999999999543,pslc43-c1,c1,1082.0,0,1,"(-0.001, 3.0]",Vertically down. Straight down.,Vertically down Straight down
59,11,309.622,1391.622,True,False,True,32.0,1388.215,1390.027,Yes. Straight down. Vertically down.,1.5950000000000273,pslc43-c1,c1,1082.0,0,1,"(-0.001, 3.0]",Yes. Straight down. Vertically down.,Yes Straight down Vertically down
59,12,322.724,1404.724,True,True,True,33.0,1397.646,1402.053,Nine point eight meters per second squared.,2.6709999999998217,pslc43-c1,c1,1082.0,1,1,"(-0.001, 3.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
59,13,353.654,1435.654,False,True,True,34.0,1427.592,1430.62,Nine point eight meters per second squared.,5.0340000000001055,pslc43-c1,c1,1082.0,1,0,"(3.0, 6.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
59,14,377.86,1459.86,True,False,True,35.0,1453.37,1456.598,Nine point eight meters per second.,3.262000000000171,pslc43-c1,c1,1082.0,0,1,"(3.0, 6.0]",Nine point eight meters per second.,Nine point eight meters per second
59,15,396.097,1478.097,True,True,True,36.0,1472.794,1476.259,Nineteen point six meters per second.,1.8379999999999648,pslc43-c1,c1,1082.0,1,1,"(-0.001, 3.0]",Nineteen point six meters per second.,Nineteen point six meters per second
59,16,408.991,1490.991,True,False,True,37.0,1487.564,1488.866,They're the same.,2.125,pslc43-c1,c1,1082.0,0,1,"(-0.001, 3.0]",They're the same.,They're the same
59,17,423.724,1505.724,False,True,True,38.0,1500.954,1502.446,Mmm. Not really.,3.27800000000002,pslc43-c1,c1,1082.0,1,0,"(3.0, 6.0]",Mmm. Not really.,Mmm Not really
59,18,441.697,1523.697,True,False,True,39.0,1520.298,1521.7,They're the same.,1.997000000000071,pslc43-c1,c1,1082.0,0,1,"(-0.001, 3.0]",They're the same.,They're the same
58,1,59.92,59.92,True,True,True,0.0,54.043,55.074,The same.,4.846000000000004,pslc44-c2,c2,856.0,1,1,"(3.0, 6.0]",The same.,The same
58,2,96.259,96.259,True,False,True,1.0,88.155,89.787,Gravity down.,6.471999999999994,pslc44-c2,c2,856.0,0,1,"(6.0, 10.0]",Gravity down.,Gravity down
58,3,114.254,114.254,True,False,True,2.0,108.932,109.913,Down.,4.341000000000008,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",Down.,Down
58,4,130.18,130.18,True,False,True,3.0,123.987,125.309,Yes. Down.,4.871000000000009,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",Yes. Down.,Yes Down
58,5,154.48,154.48,True,True,True,4.0,136.187,149.031,Mmm. Nine point eight meters per second squared.,5.448999999999984,pslc44-c2,c2,856.0,1,1,"(3.0, 6.0]",Mmm. Nine point eight meters per second squared.,Mmm Nine point eight meters per second squared
58,6,178.068,178.068,True,False,True,5.0,169.289,173.45499999999998,Gravity <nspn> vertically down.,4.613000000000028,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",Gravity <nspn> vertically down.,Gravity vertically down
58,7,194.976,194.976,True,False,True,6.0,190.165,193.169,Down. Vertically.,1.806999999999988,pslc44-c2,c2,856.0,0,1,"(-0.001, 3.0]",Down. Vertically.,Down Vertically
58,8,213.79,213.79,True,False,True,7.0,204.54,209.457,Yes. Vertically down.,4.332999999999998,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",Yes. Vertically down.,Yes Vertically down
58,9,229.515,229.515,True,False,True,8.0,219.261,220.783,Nine point eight.,8.731999999999971,pslc44-c2,c2,856.0,0,1,"(6.0, 10.0]",Nine point eight.,Nine point eight
58,10,249.04,249.04,True,False,True,9.0,241.136,244.212,Nine point eight meters <nspn> per second squared.,4.828000000000003,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",Nine point eight meters <nspn> per second squared.,Nine point eight meters per second squared
58,11,281.795,281.795,True,True,True,10.0,271.83,277.19,Mmm. Nine point eight meters per second.,4.605000000000018,pslc44-c2,c2,856.0,1,1,"(3.0, 6.0]",Mmm. Nine point eight meters per second.,Mmm Nine point eight meters per second
58,12,308.374,308.374,True,False,True,11.0,300.527,304.373,Nine point eight meters per second.,4.001000000000033,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",Nine point eight meters per second.,Nine point eight meters per second
58,13,330.467,330.467,True,False,True,12.0,320.208,327.248,Eighteen point... <no>. Nineteen point six meters per second.,3.218999999999994,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",Eighteen point... <no>. Nineteen point six meters per second.,Eighteen point Nineteen point six meters per second
58,14,345.88,345.88,True,True,True,13.0,339.084,341.908,Mmm. They are the same.,3.97199999999998,pslc44-c2,c2,856.0,1,1,"(3.0, 6.0]",Mmm. They are the same.,Mmm They are the same
58,15,364.245,364.245,True,True,True,14.0,356.005,359.556,Mmm. Yes.,4.689000000000021,pslc44-c2,c2,856.0,1,1,"(3.0, 6.0]",Mmm. Yes.,Mmm Yes
58,16,383.458,383.458,True,False,True,15.0,378.565,379.256,The same.,4.202000000000055,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",The same.,The same
59,1,76.65,932.65,True,False,True,16.0,925.656,926.938,The same.,5.711999999999989,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",The same.,The same
59,2,112.172,968.172,True,False,True,17.0,961.549,963.582,Gravity vertically down.,4.590000000000032,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",Gravity vertically down.,Gravity vertically down
59,3,130.289,986.289,True,False,True,18.0,981.515,984.97,Down. Vertical.,1.31899999999996,pslc44-c2,c2,856.0,0,1,"(-0.001, 3.0]",Down. Vertical.,Down Vertical
59,4,144.67,1000.67,True,False,True,19.0,994.708,997.111,Yes. Vertically down.,3.558999999999969,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",Yes. Vertically down.,Yes Vertically down
59,5,158.996,1014.996,True,False,True,20.0,1005.438,1006.87,<nspn> Nine point eight.,8.125999999999976,pslc44-c2,c2,856.0,0,1,"(6.0, 10.0]",<nspn> Nine point eight.,Nine point eight
59,6,176.865,1032.865,True,False,True,21.0,1024.48,1031.23,Nine point eight meters per second squared.,1.634999999999991,pslc44-c2,c2,856.0,0,1,"(-0.001, 3.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
59,8,245.198,1101.198,False,True,True,23.0,1078.955,1098.043,Mmm. <nspn> Everything has two forces. <X>.,3.1550000000002,pslc44-c2,c2,856.0,1,0,"(3.0, 6.0]",Mmm. <nspn> Everything has two forces. <X>.,Mmm Everything has two forces
59,9,297.208,1153.208,True,False,True,24.0,1142.789,1147.393,Vertically down. Gravity.,5.815000000000055,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",Vertically down. Gravity.,Vertically down Gravity
59,10,317.339,1173.339,True,False,True,25.0,1167.492,1169.898,Uh. Vertically down.,3.441000000000031,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",Uh. Vertically down.,Uh Vertically down
59,11,330.768,1186.768,True,False,True,26.0,1181.882,1183.556,Yes. Vertically down.,3.211999999999989,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",Yes. Vertically down.,Yes Vertically down
59,12,346.374,1202.374,True,False,True,27.0,1191.918,1200.59,<nspn> Nine point eight meters per second squared.,1.7840000000001055,pslc44-c2,c2,856.0,0,1,"(-0.001, 3.0]",<nspn> Nine point eight meters per second squared.,Nine point eight meters per second squared
59,13,363.387,1219.387,True,False,True,28.0,1212.681,1215.385,<nspn> Nine point eight meters per second squared.,4.001999999999953,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",<nspn> Nine point eight meters per second squared.,Nine point eight meters per second squared
59,14,390.19,1246.19,True,False,True,29.0,1240.763,1242.726,Nine point eight meters <nspn> per second.,3.463999999999942,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",Nine point eight meters <nspn> per second.,Nine point eight meters per second
59,15,412.21,1268.21,True,False,True,30.0,1262.725,1264.888,Nine point eight meters per second.,3.3220000000001164,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",Nine point eight meters per second.,Nine point eight meters per second
59,16,429.153,1285.153,True,False,True,31.0,1279.474,1281.939,Nineteen point six meters per second.,3.213999999999942,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",Nineteen point six meters per second.,Nineteen point six meters per second
59,17,442.509,1298.509,True,False,True,32.0,1293.835,1295.071,They're the same.,3.438000000000102,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",They're the same.,They're the same
59,18,455.78,1311.78,True,False,True,33.0,1306.26,1306.951,Yes.,4.828999999999951,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",Yes.,Yes
59,19,474.496,1330.496,True,False,True,34.0,1325.853,1326.915,Be the same.,3.581000000000131,pslc44-c2,c2,856.0,0,1,"(3.0, 6.0]",Be the same.,Be the same
58,1,58.157,58.157,False,True,True,0.0,49.57,55.603,Um. The man's velocity is greater than that of his keys??,2.553999999999995,pslc47-c2,c2,1017.0,1,0,"(-0.001, 3.0]",Um. The man's velocity is greater than that of his keys??,Um The man's velocity is greater than that of his keys
58,3,126.769,126.769,True,False,True,2.0,122.564,123.936,Vertically down.,2.8329999999999984,pslc47-c2,c2,1017.0,0,1,"(-0.001, 3.0]",Vertically down.,Vertically down
58,4,141.799,141.799,True,False,True,3.0,135.846,138.149,Yes. Vertically down.,3.6500000000000057,pslc47-c2,c2,1017.0,0,1,"(3.0, 6.0]",Yes. Vertically down.,Yes Vertically down
58,5,156.388,156.388,True,True,True,4.0,148.53300000000002,152.263,Nine point eight meters per second squared??,4.125,pslc47-c2,c2,1017.0,1,1,"(3.0, 6.0]",Nine point eight meters per second squared??,Nine point eight meters per second squared
58,6,178.881,178.881,True,False,True,5.0,172.56900000000002,175.176,"It's, uh, gravity vertically down.",3.705000000000013,pslc47-c2,c2,1017.0,0,1,"(3.0, 6.0]","It's, uh, gravity vertically down.",It's uh gravity vertically down
58,7,196.589,196.589,True,False,True,6.0,191.044,192.318,Vertially down.,4.270999999999987,pslc47-c2,c2,1017.0,0,1,"(3.0, 6.0]",Vertially down.,Vertially down
58,8,209.394,209.394,True,False,True,7.0,205.384,206.979,Yes. Vertically down.,2.4150000000000205,pslc47-c2,c2,1017.0,0,1,"(-0.001, 3.0]",Yes. Vertically down.,Yes Vertically down
58,9,220.513,220.513,True,False,True,8.0,214.984,217.969,Nine point eight meters per second squared.,2.544000000000011,pslc47-c2,c2,1017.0,0,1,"(-0.001, 3.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
58,10,252.908,252.908,False,True,True,9.0,247.495,249.34,Three point two??,3.567999999999984,pslc47-c2,c2,1017.0,1,0,"(3.0, 6.0]",Three point two??,Three point two
58,12,324.896,324.896,True,True,True,11.0,314.933,319.273,Mmm. Nineteen point six??,5.622999999999991,pslc47-c2,c2,1017.0,1,1,"(3.0, 6.0]",Mmm. Nineteen point six??,Mmm Nineteen point six
58,13,374.905,374.905,True,True,True,12.0,365.255,370.622,Twenty nine point four meters per second.,4.282999999999959,pslc47-c2,c2,1017.0,1,1,"(3.0, 6.0]",Twenty nine point four meters per second.,Twenty nine point four meters per second
58,14,389.143,389.143,True,True,True,13.0,383.58,385.012,They're the same??,4.130999999999972,pslc47-c2,c2,1017.0,1,1,"(3.0, 6.0]",They're the same??,They're the same
58,16,422.329,422.329,True,False,True,15.0,416.837,418.319,It's the same.,4.009999999999991,pslc47-c2,c2,1017.0,0,1,"(3.0, 6.0]",It's the same.,It's the same
59,1,77.928,1094.928,True,False,True,16.0,1088.007,1090.1,It's the same. It's zero.,4.827999999999975,pslc47-c2,c2,1017.0,0,1,"(3.0, 6.0]",It's the same. It's zero.,It's the same It's zero
59,2,127.224,1144.224,True,True,True,17.0,1126.259,1140.272,Uh. There's gravitational force--nine point eight meters per second squared and it's vertically down. It's on both of them.,3.951999999999998,pslc47-c2,c2,1017.0,1,1,"(3.0, 6.0]",Uh. There's gravitational force--nine point eight meters per second squared and it's vertically down. It's on both of them.,Uh There's gravitational force nine point eight meters per second squared and it's vertically down It's on both of them
59,3,143.588,1160.588,True,False,True,18.0,1157.889,1159.19,Vertically down.,1.3979999999999109,pslc47-c2,c2,1017.0,0,1,"(-0.001, 3.0]",Vertically down.,Vertically down
59,4,160.002,1177.002,True,False,True,19.0,1169.981,1175.181,It's nine point eight meters per second squared. Vertically down.,1.820999999999913,pslc47-c2,c2,1017.0,0,1,"(-0.001, 3.0]",It's nine point eight meters per second squared. Vertically down.,It's nine point eight meters per second squared Vertically down
59,5,170.656,1187.656,True,False,True,20.0,1183.292,1186.043,Nine point eight meters per second squared.,1.6130000000000564,pslc47-c2,c2,1017.0,0,1,"(-0.001, 3.0]",Nine point eight meters per second squared.,Nine point eight meters per second squared
59,6,190.868,1207.868,True,True,True,21.0,1202.423,1204.459,Gravity vertically down.,3.408999999999878,pslc47-c2,c2,1017.0,1,1,"(3.0, 6.0]",Gravity vertically down.,Gravity vertically down
59,7,207.434,1224.434,True,False,True,22.0,1221.238,1222.95,Vertically down.,1.4839999999999236,pslc47-c2,c2,1017.0,0,1,"(-0.001, 3.0]",Vertically down.,Vertically down
59,8,220.911,1237.911,True,False,True,23.0,1234.107,1236.13,Yes. Vertically down.,1.780999999999949,pslc47-c2,c2,1017.0,0,1,"(-0.001, 3.0]",Yes. Vertically down.,Yes Vertically down
